geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
OW,202021,0,TRUE,0,NA,NA,38435,0,0,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202021,0,TRUE,36,NA,NA,519245,0,6.93,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,0.14,NA,NA,0,0.58,0,0,7,0
SH,202021,0,TRUE,2,NA,NA,83995,0,2.38,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SO,202021,1,TRUE,17,1,100,280245,0.36,6.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,0.36,0.18,NA,NA,0.71,0.71,1,0,7,0
SZ,202021,0,TRUE,23,NA,NA,163689,0,14.05,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,0.46,NA,NA,0,1.83,0,0,7,0
TG,202021,1,TRUE,18,1,100,285964,0.35,6.29,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,1,0.35,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.17,0.09,NA,NA,0.35,0.35,1,0,7,0
TI,202021,2,TRUE,311,1,100,352181,0.57,88.31,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,0,0,0,0,FALSE,FALSE,4,29,2,7.25,NA,NA,0.57,2.06,NA,NA,1.14,8.23,2,0,7,0
UR,202021,0,TRUE,7,NA,NA,37047,0,18.89,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,1.35,NA,NA,0,5.4,0,0,7,0
VD,202021,0,TRUE,300,NA,NA,822968,0,36.45,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,-1,-0.12,-100,NA,FALSE,FALSE,1,21,0.5,5.25,NA,NA,0.06,0.64,NA,NA,0.12,2.55,0,0,7,0
VS,202021,2,TRUE,135,1,100,353209,0.57,38.22,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,0,0,0,0,FALSE,FALSE,4,18,2,4.5,NA,NA,0.57,1.27,NA,NA,1.13,5.1,2,0,7,0
ZG,202021,0,TRUE,8,NA,NA,129787,0,6.16,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
ZH,202021,3,TRUE,127,1,100,1564662,0.19,8.12,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-21,2,0.13,200,0,FALSE,FALSE,4,15,2,3.75,NA,NA,0.13,0.24,NA,NA,0.26,0.96,3,0,7,0
AG,202022,1,TRUE,45,1,100,703086,0.14,6.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,1,0.14,NA,NA,FALSE,FALSE,1,6,0.5,1.5,NA,NA,0.07,0.21,NA,NA,0.14,0.85,1,0,7,1
AI,202022,0,TRUE,0,NA,NA,16360,0,0,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202022,0,TRUE,3,NA,NA,55585,0,5.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202022,1,TRUE,94,1,100,1047473,0.1,8.97,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,0,0,FALSE,FALSE,2,4,1,1,NA,NA,0.1,0.1,NA,NA,0.19,0.38,1,0,7,0
BL,202022,0,TRUE,34,NA,NA,292817,0,11.61,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,0.26,NA,NA,0,1.02,0,0,7,0
BS,202022,0,TRUE,53,NA,NA,196036,0,27.04,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FL,202022,0,TRUE,1,NA,NA,39055,0,2.56,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FR,202022,0,TRUE,86,NA,NA,329809,0,26.08,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,5,0,1.25,NA,NA,0,0.38,NA,NA,0,1.52,0,0,7,0
GE,202022,1,TRUE,287,1,100,509448,0.2,56.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,-3,-0.59,-75,0,FALSE,FALSE,5,21,2.5,5.25,NA,NA,0.49,1.03,NA,NA,0.98,4.12,1,0,7,0
GL,202022,0,TRUE,12,NA,NA,41190,0,29.13,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
GR,202022,0,TRUE,46,NA,NA,201376,0,22.84,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,4,0,1,NA,NA,0,0.5,NA,NA,0,1.99,0,0,7,0
JU,202022,0,TRUE,4,NA,NA,73798,0,5.42,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
LU,202022,0,TRUE,20,NA,NA,420326,0,4.76,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NE,202022,0,TRUE,52,NA,NA,176166,0,29.52,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.28,NA,NA,0,1.14,0,0,7,0
NW,202022,0,TRUE,3,NA,NA,43894,0,6.83,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202022,0,TRUE,0,NA,NA,38435,0,0,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202022,0,TRUE,36,NA,NA,519245,0,6.93,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.1,NA,NA,0,0.39,0,0,7,0
SH,202022,0,TRUE,2,NA,NA,83995,0,2.38,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SO,202022,0,TRUE,17,NA,NA,280245,0,6.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,-1,-0.36,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.18,0.18,NA,NA,0.36,0.71,0,0,7,0
SZ,202022,0,TRUE,23,NA,NA,163689,0,14.05,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
TG,202022,0,TRUE,18,NA,NA,285964,0,6.29,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,-1,-0.35,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.17,0.09,NA,NA,0.35,0.35,0,0,7,0
TI,202022,1,TRUE,312,1,100,352181,0.28,88.59,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,-1,-0.29,-50,0,FALSE,FALSE,3,19,1.5,4.75,NA,NA,0.43,1.35,NA,NA,0.85,5.39,1,0,7,0
UR,202022,0,TRUE,7,NA,NA,37047,0,18.89,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.67,NA,NA,0,2.7,0,0,7,0
VD,202022,0,TRUE,300,NA,NA,822968,0,36.45,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,0.09,NA,NA,0,0.36,0,0,7,0
VS,202022,0,TRUE,135,NA,NA,353209,0,38.22,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,-2,-0.57,-100,NA,FALSE,FALSE,2,10,1,2.5,NA,NA,0.28,0.71,NA,NA,0.57,2.83,0,0,7,0
ZG,202022,0,TRUE,8,NA,NA,129787,0,6.16,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
ZH,202022,0,TRUE,127,NA,NA,1564662,0,8.12,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-22,-3,-0.19,-100,NA,FALSE,FALSE,3,7,1.5,1.75,NA,NA,0.1,0.11,NA,NA,0.19,0.45,0,0,7,0
AG,202023,0,TRUE,45,NA,NA,703086,0,6.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,-1,-0.14,-100,NA,FALSE,FALSE,1,3,0.5,0.75,NA,NA,0.07,0.11,NA,NA,0.14,0.43,0,0,7,1
AI,202023,0,TRUE,0,NA,NA,16360,0,0,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202023,0,TRUE,3,NA,NA,55585,0,5.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202023,0,TRUE,94,NA,NA,1047473,0,8.97,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,-1,-0.1,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.05,0.05,NA,NA,0.1,0.19,0,0,7,0
BL,202023,0,TRUE,34,NA,NA,292817,0,11.61,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.09,NA,NA,0,0.34,0,0,7,0
BS,202023,0,TRUE,53,NA,NA,196036,0,27.04,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FL,202023,0,TRUE,1,NA,NA,39055,0,2.56,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FR,202023,0,TRUE,86,NA,NA,329809,0,26.08,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.08,NA,NA,0,0.3,0,0,7,0
GE,202023,0,TRUE,287,NA,NA,509448,0,56.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,-1,-0.2,-100,NA,FALSE,FALSE,1,9,0.5,2.25,NA,NA,0.1,0.44,NA,NA,0.2,1.77,0,0,7,0
GL,202023,0,TRUE,12,NA,NA,41190,0,29.13,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
GR,202023,0,TRUE,46,NA,NA,201376,0,22.84,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.25,NA,NA,0,0.99,0,0,7,0
JU,202023,0,TRUE,4,NA,NA,73798,0,5.42,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
LU,202023,0,TRUE,20,NA,NA,420326,0,4.76,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NE,202023,0,TRUE,52,NA,NA,176166,0,29.52,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.14,NA,NA,0,0.57,0,0,7,0
NW,202023,0,TRUE,3,NA,NA,43894,0,6.83,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202023,0,TRUE,0,NA,NA,38435,0,0,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202023,0,TRUE,36,NA,NA,519245,0,6.93,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SH,202023,0,TRUE,2,NA,NA,83995,0,2.38,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SO,202023,0,TRUE,17,NA,NA,280245,0,6.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.18,NA,NA,0,0.71,0,0,7,0
SZ,202023,0,TRUE,23,NA,NA,163689,0,14.05,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
TG,202023,0,TRUE,18,NA,NA,285964,0,6.29,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.09,NA,NA,0,0.35,0,0,7,0
TI,202023,1,TRUE,313,1,100,352181,0.28,88.87,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,0,0,FALSE,FALSE,2,6,1,1.5,NA,NA,0.28,0.43,NA,NA,0.57,1.7,1,0,7,0
UR,202023,0,TRUE,7,NA,NA,37047,0,18.89,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
VD,202023,0,TRUE,300,NA,NA,822968,0,36.45,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.03,NA,NA,0,0.12,0,0,7,0
VS,202023,0,TRUE,135,NA,NA,353209,0,38.22,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,4,0,1,NA,NA,0,0.28,NA,NA,0,1.13,0,0,7,0
ZG,202023,0,TRUE,8,NA,NA,129787,0,6.16,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
ZH,202023,0,TRUE,127,NA,NA,1564662,0,8.12,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-23,0,0,NA,NA,FALSE,FALSE,0,4,0,1,NA,NA,0,0.06,NA,NA,0,0.26,0,0,7,0
AG,202024,0,TRUE,45,NA,NA,703086,0,6.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.04,NA,NA,0,0.14,0,0,7,1
AI,202024,0,TRUE,0,NA,NA,16360,0,0,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202024,0,TRUE,3,NA,NA,55585,0,5.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202024,0,TRUE,94,NA,NA,1047473,0,8.97,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.05,NA,NA,0,0.19,0,0,7,0
BL,202024,0,TRUE,34,NA,NA,292817,0,11.61,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BS,202024,0,TRUE,53,NA,NA,196036,0,27.04,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FL,202024,0,TRUE,1,NA,NA,39055,0,2.56,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FR,202024,0,TRUE,86,NA,NA,329809,0,26.08,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
GE,202024,1,TRUE,288,1,100,509448,0.2,56.53,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,1,0.2,NA,NA,FALSE,FALSE,1,6,0.5,1.5,NA,NA,0.1,0.29,NA,NA,0.2,1.18,1,0,7,0
GL,202024,1,TRUE,13,1,100,41190,2.43,31.56,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,1,2.43,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.21,0.61,NA,NA,2.43,2.43,1,0,7,0
GR,202024,1,TRUE,47,1,100,201376,0.5,23.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,1,0.5,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.25,0.12,NA,NA,0.5,0.5,1,0,7,0
JU,202024,0,TRUE,4,NA,NA,73798,0,5.42,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
LU,202024,0,TRUE,20,NA,NA,420326,0,4.76,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NE,202024,0,TRUE,52,NA,NA,176166,0,29.52,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NW,202024,0,TRUE,3,NA,NA,43894,0,6.83,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202024,0,TRUE,0,NA,NA,38435,0,0,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202024,0,TRUE,36,NA,NA,519245,0,6.93,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SH,202024,0,TRUE,2,NA,NA,83995,0,2.38,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SO,202024,0,TRUE,17,NA,NA,280245,0,6.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.09,NA,NA,0,0.36,0,0,7,0
SZ,202024,0,TRUE,23,NA,NA,163689,0,14.05,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
TG,202024,0,TRUE,18,NA,NA,285964,0,6.29,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.09,NA,NA,0,0.35,0,0,7,0
TI,202024,0,TRUE,313,NA,NA,352181,0,88.87,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,-1,-0.28,-100,NA,FALSE,FALSE,1,4,0.5,1,NA,NA,0.14,0.28,NA,NA,0.28,1.14,0,0,7,0
UR,202024,0,TRUE,7,NA,NA,37047,0,18.89,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
VD,202024,0,TRUE,300,NA,NA,822968,0,36.45,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
VS,202024,1,TRUE,136,1,100,353209,0.28,38.5,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,1,0.28,NA,NA,FALSE,FALSE,1,3,0.5,0.75,NA,NA,0.14,0.21,NA,NA,0.28,0.85,1,0,7,0
ZG,202024,0,TRUE,8,NA,NA,129787,0,6.16,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
ZH,202024,0,TRUE,127,NA,NA,1564662,0,8.12,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-24,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,0.05,NA,NA,0,0.19,0,0,7,0
AG,202025,1,TRUE,46,1,100,703086,0.14,6.54,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,1,0.14,NA,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.07,0.07,NA,NA,0.14,0.28,1,0,7,1
AI,202025,0,TRUE,0,NA,NA,16360,0,0,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202025,0,TRUE,3,NA,NA,55585,0,5.4,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202025,0,TRUE,94,NA,NA,1047473,0,8.97,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.02,NA,NA,0,0.1,0,0,7,0
BL,202025,0,TRUE,34,NA,NA,292817,0,11.61,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BS,202025,0,TRUE,53,NA,NA,196036,0,27.04,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FL,202025,0,TRUE,1,NA,NA,39055,0,2.56,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FR,202025,0,TRUE,86,NA,NA,329809,0,26.08,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
GE,202025,0,TRUE,288,NA,NA,509448,0,56.53,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,-1,-0.2,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.1,0.1,NA,NA,0.2,0.39,0,0,7,0
GL,202025,0,TRUE,13,NA,NA,41190,0,31.56,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,-1,-2.43,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.21,0.61,NA,NA,2.43,2.43,0,0,7,0
GR,202025,0,TRUE,47,NA,NA,201376,0,23.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,-1,-0.5,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.25,0.12,NA,NA,0.5,0.5,0,0,7,0
JU,202025,0,TRUE,4,NA,NA,73798,0,5.42,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
LU,202025,0,TRUE,20,NA,NA,420326,0,4.76,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NE,202025,0,TRUE,52,NA,NA,176166,0,29.52,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NW,202025,0,TRUE,3,NA,NA,43894,0,6.83,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202025,0,TRUE,0,NA,NA,38435,0,0,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202025,0,TRUE,36,NA,NA,519245,0,6.93,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SH,202025,0,TRUE,2,NA,NA,83995,0,2.38,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SO,202025,0,TRUE,17,NA,NA,280245,0,6.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SZ,202025,0,TRUE,23,NA,NA,163689,0,14.05,COVID19Death,,2023-08-22_06-00-20,isoweek,2020-25,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
